Numero,Fecha,Boleta,Tipo,Precio actual,Precio final,Estado
1921,2004-11-14 20:14:32,1100492072,nbl,0.661,15.72,Alto
1922,2011-01-08 16:23:53,1294532633,nbl,34.66,21.47,Alto
1923,2013-05-16 15:35:44,1368743744,nbl,48.12,20.75,Alto
1924,2004-09-08 09:06:31,1094659591,nbr,0.754,29.95,Alto
1925,2005-02-04 06:31:33,1107527493,nbr,0.685,26.87,Alto
1926,2005-04-04 23:20:45,1112682045,nbr,0.685,31.33,Alto
1927,2011-07-19 01:19:30,1311063570,nbr,80.37,55.4,Bajo
1928,2011-09-17 08:38:35,1316273915,nbr,74.34,18.55,Bajo
1929,2011-11-18 13:44:26,1321652666,ndaq,101.8,10.6,Alto
1930,2013-04-23 11:39:18,1366742358,ndaq,37.93,13.8,Alto
1931,2013-05-12 03:59:16,1368356356,ndaq,37.79,16.82,Alto
1932,2004-09-10 15:19:49,1094854789,ne,0.25,38.68,Bajo
1933,2004-11-29 23:38:23,1101800303,ne,0.227,52.14,Alto
1934,2005-03-15 11:53:08,1110912788,ne,0.215,50.79,Alto
1935,2005-04-28 01:44:58,1114677898,ne,0.19,42.98,Alto
1936,2011-02-09 17:48:54,1297302534,nee,143.99,11.65,Bajo
1937,2011-08-17 18:37:32,1313631452,nee,144.98,12.52,Bajo
1938,2013-05-10 11:44:07,1368211447,nee,172.35,19.54,Alto
1939,2004-08-31 09:10:34,1093968634,nem,0.234,43.02,Bajo
1940,2004-11-14 20:14:36,1100492076,nem,0.221,48.34,Bajo
1941,2005-01-11 06:16:56,1105453016,nem,0.221,40.56,Bajo
1942,2011-06-07 15:27:13,1307485633,nem,26.65,11.87,Bajo
1943,2011-12-31 21:03:14,1325394194,nem,25.37,13.67,Alto
1944,2012-06-26 07:49:00,1340722140,nem,38.28,72.39,Bajo
1945,2012-10-18 16:28:01,1350602881,nem,38.33,119.61,Bajo
1946,2013-05-20 09:22:07,1369066927,nem,37.31,9.32,Bajo
1947,2010-11-03 22:10:48,1288847448,nflx,123.29,64.7,Alto
1948,2011-09-02 15:32:00,1315002720,nflx,70.41,54.38,Alto
1949,2011-11-21 13:28:45,1321910925,nflx,60.42,17.74,Alto
1950,2011-11-21 20:23:08,1321935788,nflx,60.42,16.79,Alto
1951,2012-04-03 06:58:19,1333461499,nflx,67.54,27.4,Alto
1952,2012-09-18 09:52:13,1347987133,nflx,58.12,32.47,Bajo
1953,2013-01-20 19:21:29,1358738489,nflx,55.8,127.96,Alto
1954,2013-04-23 22:54:52,1366782892,nflx,57.99,738.06,Alto
1955,2013-08-09 07:43:04,1376059384,nflx,45.22,311.83,Alto
1956,2012-07-28 12:53:12,1343505192,ni,154.5,26.26,Bajo
1957,2013-05-23 12:07:07,1369336027,nile,4.49,49.11,Bajo
1958,2004-06-27 23:13:23,1088403203,nke,0.19,21.44,Alto
1959,2004-11-26 19:01:01,1101524461,nke,0.159,22.75,Alto
1960,2004-12-15 01:44:21,1103103861,nke,0.159,23.13,Alto
1961,2005-02-04 08:29:21,1107534561,nke,0.159,21.43,Alto
1962,2011-09-28 02:00:17,1317200417,nke,6.74,20.63,Alto
1963,2011-11-08 00:32:00,1320741120,nke,5.23,20.37,Alto
1964,2011-12-23 16:47:09,1324687629,nke,5.23,20.84,Alto
1965,2012-05-19 11:51:53,1337453513,nke,3.63,22.0,Alto
1966,2012-11-14 09:35:52,1352914552,nke,3.62,19.9,Alto
1967,2012-11-18 22:20:36,1353306036,nke,3.62,20.14,Alto
1968,2013-01-23 19:36:07,1358998567,nke,3.28,23.91,Bajo
1969,2013-04-22 06:41:32,1366638092,nke,3.01,23.75,Bajo
1970,2013-05-13 14:53:58,1368482038,nke,3.01,25.19,Bajo
1971,2013-09-05 17:16:45,1378426605,nke,12.44,24.16,Bajo
1972,2004-04-27 12:33:55,1083094435,noc,0.364,22.94,Alto
1973,2004-12-09 07:02:18,1102604538,noc,0.352,19.15,Bajo
1974,2010-12-26 01:24:04,1293355444,noc,31.9,9.49,Bajo
1975,2011-04-27 04:28:37,1303903717,noc,35.62,9.16,Bajo
1976,2011-11-25 04:42:54,1322224974,noc,33.26,7.89,Bajo
1977,2012-01-08 16:21:40,1326068500,noc,33.26,8.62,Bajo
1978,2013-05-25 12:10:25,1369509025,noc,41.63,10.32,Bajo
1979,2011-05-02 00:26:39,1304321199,nov,5.59,19.27,Alto
1980,2011-07-10 01:29:59,1310286599,nov,4.36,20.41,Alto
1981,2011-09-08 05:48:14,1315486094,nov,3.04,16.01,Alto
1982,2011-11-05 04:22:57,1320492177,nov,2.97,16.15,Alto
1983,2011-11-22 08:57:37,1321981057,nov,2.97,14.93,Alto
1984,2012-01-22 00:49:47,1327222187,nov,2.97,17.0,Alto
1985,2012-10-25 02:11:25,1351156285,nov,7.65,14.11,Alto
1986,2012-11-07 05:19:29,1352294369,nov,7.77,12.96,Alto
1987,2013-05-16 17:34:48,1368750888,nov,21.03,12.12,Bajo
1988,2004-06-28 09:38:36,1088440716,nsc,0.979,20.95,Alto
1989,2004-11-29 12:47:42,1101761262,nsc,0.991,19.18,Alto
1990,2005-03-27 21:38:43,1111984723,nsc,0.952,16.49,Alto
1991,2005-04-06 03:04:41,1112781881,nsc,0.952,15.92,Alto
1992,2011-05-08 21:19:56,1304914796,nsc,63.67,17.25,Alto
1993,2011-07-08 15:08:39,1310162919,nsc,63.67,17.82,Alto
1994,2011-12-24 03:12:29,1324725149,nsc,67.97,14.21,Alto
1995,2012-03-01 08:57:42,1330621062,nsc,77.42,12.65,Alto
1996,2013-04-23 10:21:35,1366737695,nsc,90.32,13.99,Alto
1997,2013-04-26 21:17:23,1367036243,nsc,83.93,13.62,Alto
1998,2013-08-15 04:10:17,1376565017,nsc,84.51,13.64,Alto
1999,2004-03-29 17:41:25,1080607285,ntap,0.004,55.85,Bajo
2000,2004-05-16 20:27:28,1084764448,ntap,0.004,52.64,Bajo
2001,2004-06-28 09:48:50,1088441330,ntap,0.003,50.79,Bajo
2002,2004-11-24 22:57:38,1101365858,ntap,0.003,63.41,Alto
2003,2004-12-05 09:43:16,1102268596,ntap,0.003,66.96,Alto
2004,2011-05-01 06:16:19,1304255779,ntap,32.38,32.05,Alto
2005,2011-09-08 14:08:01,1315516081,ntap,33.07,22.05,Alto
2006,2012-03-09 07:22:13,1331306533,ntap,29.42,27.86,Alto
2007,2012-05-19 12:28:39,1337455719,ntap,29.42,22.01,Alto
2008,2013-04-22 02:33:27,1366623207,ntap,48.38,23.8,Bajo
2009,2013-05-20 09:21:08,1369066868,ntap,48.38,27.3,Bajo
2010,2012-07-29 03:12:45,1343556765,ntri,42.31,68.87,Bajo
2011,2012-10-17 14:04:51,1350507891,ntri,42.44,64.65,Bajo
2012,2004-09-10 06:23:45,1094822625,nu,1.74,19.71,Bajo
2013,2005-03-08 22:35:44,1110350144,nu,1.909,14.93,Bajo
2014,2010-10-24 05:09:07,1287922147,nu,141.39,17.69,Alto
2015,2012-05-25 07:47:27,1337957247,nu,143.24,16.99,Alto
2016,2012-08-04 20:18:38,1344136718,nu,97.89,23.84,Alto
2017,2013-04-23 11:15:45,1366740945,nu,97.59,23.54,Alto
2018,2013-05-11 08:18:19,1368285499,nu,97.52,20.95,Alto
2019,2004-05-16 19:52:07,1084762327,nue,0.368,28.9,Bajo
2020,2004-08-11 17:43:51,1092271431,nue,0.334,16.05,Alto
2021,2005-01-29 23:05:47,1107068747,nue,0.267,7.83,Bajo
2022,2005-03-31 18:05:50,1112317550,nue,0.267,8.23,Bajo
2023,2013-04-22 03:46:58,1366627618,nue,47.07,30.71,Bajo
2024,2013-05-23 18:41:55,1369359715,nue,47.07,33.14,Bajo
2025,2004-03-21 05:07:13,1079870833,nvda,0.005,51.56,Alto
2026,2004-08-11 20:37:59,1092281879,nvda,0.003,31.85,Bajo
2027,2004-10-12 06:15:13,1097586913,nvda,0.002,44.98,Bajo
2028,2004-12-15 18:06:53,1103162813,nvda,0.001,53.23,Bajo
2029,2005-02-07 03:44:33,1107776673,nvda,0.001,59.15,Alto
2030,2011-11-26 19:53:43,1322366023,nvda,0.55,13.45,Bajo
2031,2011-11-28 23:27:37,1322551657,nvda,0.55,14.2,Bajo
2032,2012-06-27 02:46:17,1340790377,nvda,0.49,15.54,Bajo
2033,2013-04-23 01:21:47,1366705307,nvda,0.39,13.99,Bajo
2034,2013-05-08 17:42:29,1368060149,nvda,0.39,15.5,Bajo
2035,2011-08-11 20:03:41,1313118221,nwl,115.72,11.84,Bajo
2036,2011-10-29 09:08:58,1319904538,nwl,115.72,14.05,Bajo
2037,2013-05-13 03:54:20,1368442460,nwl,106.24,21.55,Bajo
2038,2011-05-29 05:10:20,1306671020,nwsa,52.99,16.05,Alto
2039,2011-07-29 11:12:26,1311963146,nwsa,52.99,14.38,Alto
2040,2011-11-07 22:36:54,1320734214,nwsa,54.97,16.63,Alto
2041,2012-03-28 03:53:10,1332931990,nwsa,54.16,16.93,Alto
2042,2012-05-19 12:28:40,1337455720,nwsa,53.22,14.42,Alto
2043,2013-04-22 02:54:05,1366624445,nwsa,55.5,18.71,Alto
2044,2013-05-12 11:58:30,1368385110,nwsa,48.6,13.32,Alto
2045,2011-11-04 10:34:23,1320428063,nyx,29.19,12.47,Bajo
2046,2011-11-18 14:14:33,1321654473,nyx,29.2,10.89,Bajo
2047,2012-01-23 07:58:41,1327334321,nyx,29.2,11.25,Bajo
2048,2013-04-22 22:47:52,1366696072,nyx,37.77,27.04,Bajo
2049,2013-05-12 23:37:11,1368427031,oi,337.4,35.21,Alto
2050,2004-04-12 22:56:35,1081835795,oke,2.082,11.06,Bajo
2051,2004-08-03 12:28:37,1091561317,oke,1.354,12.09,Bajo
2052,2004-11-30 20:50:36,1101876636,oke,1.628,14.13,Alto
2053,2004-12-10 12:54:30,1102712070,oke,1.628,13.88,Alto
2054,2005-03-23 18:59:06,1111629546,oke,1.629,13.01,Alto
2055,2011-05-04 07:33:34,1304519614,oke,124.63,22.43,Alto
2056,2011-07-04 05:07:30,1309781250,oke,136.33,26.36,Alto
2057,2011-09-03 01:19:01,1315037941,oke,149.21,22.91,Alto
2058,2012-01-18 22:16:00,1326953760,oke,150.66,29.19,Alto
2059,2012-06-16 19:21:56,1339899716,oke,137.23,25.83,Alto
2060,2012-07-26 10:09:10,1343322550,oke,137.23,25.96,Alto
2061,2013-04-23 03:57:37,1366714657,oke,173.5,30.52,Alto
2062,2013-05-09 12:58:17,1368129497,oke,168.3,28.78,Alto
2063,2004-09-21 13:51:27,1095799887,omc,0.71,19.23,Bajo
2064,2004-10-15 21:58:54,1097902734,omc,0.71,19.44,Alto
2065,2005-01-22 06:20:38,1106403638,omc,0.709,22.31,Alto
2066,2005-02-19 20:16:45,1108873005,omc,0.709,22.73,Alto
2067,2005-03-14 22:10:41,1110863441,omc,0.709,24.09,Alto
2068,2005-04-26 22:35:54,1114580154,omc,0.634,21.88,Alto
2069,2011-03-03 05:35:21,1299159321,omc,78.17,18.39,Bajo
2070,2011-10-11 02:30:33,1318325433,omc,76.01,13.18,Bajo
2071,2012-01-07 15:37:41,1325979461,omc,77.97,13.77,Bajo
2072,2013-06-08 08:40:38,1370706038,omc,115.81,17.47,Bajo
2073,2004-06-21 23:16:28,1087884988,orcl,0.022,22.12,Bajo
2074,2004-08-03 12:48:45,1091562525,orcl,0.022,21.17,Bajo
2075,2004-11-21 18:41:35,1101091295,orcl,0.021,24.57,Bajo
2076,2005-01-25 01:55:46,1106646946,orcl,0.02,23.69,Bajo
2077,2005-02-04 07:04:19,1107529459,orcl,0.02,23.86,Bajo
2078,2012-01-01 10:02:29,1325440949,orcl,34.96,14.11,Alto
2079,2012-01-10 17:00:37,1326243637,orcl,34.96,15.03,Alto
2080,2012-03-25 05:54:11,1332680051,orcl,34.15,14.96,Alto
2081,2012-06-20 17:56:23,1340240183,orcl,37.37,14.49,Alto
2082,2013-02-21 05:37:18,1361453838,orcl,45.51,16.46,Alto
2083,2013-05-16 07:24:03,1368714243,orcl,45.11,15.82,Alto
2084,2013-09-03 23:47:25,1378277245,orcl,40.97,14.17,Alto
2085,2004-10-26 08:55:10,1098806110,orly,0.118,20.04,Bajo
2086,2005-01-22 09:18:19,1106414299,orly,0.113,21.91,Alto
2087,2005-03-17 14:14:12,1111094052,orly,0.106,23.63,Alto
2088,2005-05-27 19:28:20,1117247300,orly,0.102,25.22,Alto
2089,2010-10-14 04:33:02,1287055982,orly,20.25,20.72,Alto
2090,2011-08-15 01:37:59,1313397479,orly,15.81,18.72,Alto
2091,2012-11-26 12:50:32,1353963032,orly,48.53,20.38,Alto
2092,2013-06-05 10:25:35,1370453135,orly,52.88,22.06,Alto
2093,2004-06-28 01:57:39,1088413059,oxy,0.477,11.28,Bajo
2094,2004-11-29 00:21:45,1101716505,oxy,0.392,10.9,Alto
2095,2004-12-15 01:44:29,1103103869,oxy,0.392,10.21,Alto
2096,2005-02-04 07:40:44,1107531644,oxy,0.392,10.94,Alto
2097,2011-01-06 19:09:35,1294369775,oxy,7.92,18.51,Alto
2098,2011-01-08 00:59:35,1294477175,oxy,7.92,18.46,Alto
2099,2011-08-14 18:02:45,1313370165,oxy,12.09,12.02,Alto
2100,2011-08-18 01:18:27,1313655507,oxy,12.09,12.37,Alto
2101,2012-06-16 10:52:12,1339869132,oxy,15.16,10.22,Alto
2102,2012-09-18 21:44:12,1348029852,oxy,19.27,11.53,Alto
2103,2012-11-08 08:19:33,1352391573,oxy,18.83,10.67,Alto
2104,2013-04-22 02:02:27,1366621347,oxy,19.04,14.06,Alto
2105,2013-05-16 16:15:57,1368746157,oxy,18.62,16.89,Alto
2106,2004-05-12 16:35:34,1084404934,payx,1.185,44.64,Bajo
2107,2004-06-28 02:04:00,1088413440,payx,1.205,42.45,Bajo
2108,2004-09-07 22:21:56,1094620916,payx,1.205,38.97,Bajo
2109,2004-10-13 07:01:54,1097676114,payx,1.235,37.42,Bajo
2110,2005-03-02 00:18:34,1109751514,payx,1.245,38.36,Bajo
2111,2005-03-16 10:19:39,1110993579,payx,1.245,38.21,Bajo
2112,2005-04-22 08:38:45,1114184325,payx,1.218,36.27,Bajo
2113,2004-06-28 12:48:49,1088452129,pbi,3.187,20.36,Bajo
2114,2004-08-03 13:03:55,1091563435,pbi,3.183,19.16,Alto
2115,2004-11-25 08:46:11,1101401171,pbi,3.219,19.02,Bajo
2116,2005-02-04 01:07:52,1107508072,pbi,3.083,22.5,Bajo
2117,2013-04-25 06:46:53,1366897613,pbi,987.07,6.68,Bajo
2118,2004-09-28 12:09:15,1096398555,pcar,1.195,16.56,Bajo
2119,2004-11-25 18:17:13,1101435433,pcar,1.178,16.97,Bajo
2120,2004-12-17 14:12:26,1103321546,pcar,1.178,16.7,Bajo
2121,2013-05-14 22:32:25,1368595945,pcar,152.28,18.38,Bajo
2122,2011-11-07 00:10:33,1320653433,pcg,113.21,15.15,Alto
2123,2005-02-07 17:53:17,1107827597,pcl,0.842,20.45,Bajo
2124,2005-04-15 00:41:42,1113550902,pcl,0.842,19.41,Bajo
2125,2012-02-28 02:53:46,1330426426,pcl,219.56,32.94,Bajo
2126,2012-04-29 17:26:35,1335745595,pcl,219.56,35.24,Bajo
2127,2013-04-23 04:18:03,1366715883,pcl,241.21,42.01,Alto
2128,2013-04-26 01:17:38,1366964258,pcl,241.21,42.72,Alto
2129,2011-11-17 10:05:25,1321553125,pcln,23.31,28.51,Alto
2130,2012-01-01 23:13:40,1325488420,pcln,23.31,24.77,Alto
2131,2012-03-06 05:59:24,1331042364,pcln,21.29,31.15,Alto
2132,2012-03-31 04:41:01,1333194061,pcln,21.29,34.78,Alto
2133,2012-06-16 03:08:22,1339841302,pcln,51.95,29.82,Alto
2134,2012-08-27 02:46:58,1346060818,pcln,47.62,24.75,Alto
2135,2012-11-11 15:27:27,1352676447,pcln,39.12,23.66,Alto
2136,2013-03-15 00:48:31,1363333711,pcln,35.91,25.78,Alto
2137,2013-05-12 10:28:05,1368379685,pcln,34.97,26.5,Alto
2138,2004-10-15 17:00:20,1097884820,pcp,0.605,24.78,Bajo
2139,2004-09-10 17:12:28,1094861548,pdco,0.578,31.71,Bajo
2140,2004-10-10 11:50:00,1097434200,pdco,0.578,32.61,Alto
2141,2005-02-07 02:29:55,1107772195,pdco,0.483,40.56,Bajo
2142,2005-04-15 09:34:02,1113582842,pdco,0.451,39.64,Bajo
2143,2012-01-09 08:48:00,1326127680,pdco,38.89,16.05,Bajo
2144,2013-05-12 19:33:44,1368412424,pdco,57.39,19.42,Bajo
2145,2004-10-27 23:09:45,1098943785,peg,2.446,12.94,Bajo
2146,2005-03-05 23:38:24,1110094704,peg,2.397,18.54,Alto
2147,2005-05-07 15:47:16,1115506036,peg,2.397,18.96,Alto
2148,2010-09-08 04:56:28,1283946988,peg,100.12,10.61,Bajo
2149,2012-08-21 19:40:37,1345603237,peg,78.19,12.11,Bajo
2150,2012-11-05 08:24:19,1352132659,peg,76.89,11.18,Bajo
2151,2013-04-22 02:16:31,1366622191,peg,76.08,14.3,Bajo
2152,2013-05-11 01:49:21,1368262161,peg,75.63,16.04,Bajo
2153,2004-07-31 14:58:35,1091311115,pep,0.233,23.82,Bajo
2154,2004-10-15 12:00:30,1097866830,pep,0.208,21.05,Bajo
2155,2005-01-22 09:19:16,1106414356,pep,0.208,23.57,Bajo
2156,2005-05-04 09:33:27,1115224407,pep,0.301,22.48,Alto
2157,2011-06-04 10:43:19,1307209399,pep,114.89,18.45,Alto
2158,2011-06-22 11:33:49,1308767629,pep,114.89,18.44,Alto
2159,2011-06-29 08:48:03,1309362483,pep,114.89,18.62,Alto
2160,2011-07-09 14:51:57,1310248317,pep,114.89,18.71,Alto
2161,2011-09-04 00:28:32,1315121312,pep,112.11,16.1,Alto
2162,2012-01-04 01:44:52,1325670292,pep,111.87,16.65,Alto
2163,2012-03-24 15:53:11,1332629591,pep,128.11,16.19,Alto
2164,2012-05-17 13:47:49,1337287669,pep,120.72,17.01,Alto
2165,2012-11-26 14:07:08,1353967628,pep,129.46,18.69,Alto
2166,2013-05-18 08:35:29,1368891329,pep,130.88,21.47,Alto
2167,2004-04-05 03:56:52,1081162612,petm,0.203,29.24,Bajo
2168,2004-06-28 14:25:26,1088457926,petm,0.211,32.84,Alto
2169,2005-03-08 20:48:12,1110343692,petm,0.228,26.1,Bajo
2170,2011-06-23 05:19:55,1308831595,petm,49.15,20.72,Alto
2171,2012-11-04 22:46:22,1352097982,petm,47.53,22.52,Alto
2172,2013-04-22 03:15:35,1366625735,petm,48.26,18.86,Alto
2173,2005-04-01 17:07:45,1112400465,pets,8.236,25.29,Alto
2174,2005-04-05 07:57:10,1112713030,pets,8.236,25.36,Alto
2175,2005-05-27 13:14:24,1117224864,pets,8.236,21.08,Alto
2176,2004-04-23 16:36:06,1082763366,pfe,0.223,210.17,Alto
2177,2004-06-21 09:47:12,1087836432,pfe,0.258,202.46,Alto
2178,2004-12-09 00:35:39,1102581339,pfe,0.275,23.15,Bajo
2179,2005-02-07 03:00:52,1107774052,pfe,0.275,20.38,Bajo
2180,2011-04-24 04:48:46,1303645726,pfe,49.89,19.35,Bajo
2181,2011-04-25 20:02:15,1303786935,pfe,49.89,19.67,Bajo
2182,2011-09-02 08:09:38,1314976178,pfe,46.89,17.66,Bajo
2183,2011-11-02 06:21:21,1320240081,pfe,46.89,18.05,Bajo
2184,2011-11-16 22:32:32,1321511552,pfe,45.35,13.59,Bajo
2185,2012-01-02 04:15:13,1325506513,pfe,45.35,15.03,Bajo
2186,2012-01-30 04:34:27,1327926867,pfe,45.35,14.92,Bajo
2187,2012-03-11 13:28:28,1331497708,pfe,47.16,16.89,Bajo
2188,2012-06-29 09:46:31,1340988391,pfe,46.72,18.27,Bajo
2189,2013-01-30 10:11:50,1359569510,pfe,47.36,21.69,Bajo
2190,2013-05-23 16:13:06,1369350786,pfg,28.7,14.85,Bajo
2191,2004-06-21 23:35:14,1087886114,pg,1.007,12.81,Bajo
2192,2004-08-20 21:43:29,1093063409,pg,1.206,23.64,Alto
2193,2004-11-29 12:26:31,1101759991,pg,1.167,22.19,Bajo
2194,2004-12-15 09:14:17,1103130857,pg,1.167,23.37,Bajo
2195,2005-01-09 05:57:35,1105279055,pg,1.167,23.14,Bajo
2196,2005-02-07 03:04:36,1107774276,pg,1.169,20.94,Bajo
2197,2011-09-25 01:41:59,1316940119,pg,47.08,15.59,Alto
2198,2011-11-05 07:57:35,1320505055,pg,51.57,16.01,Alto
2199,2011-11-06 19:33:28,1320636808,pg,51.57,16.01,Alto
2200,2011-11-06 20:59:05,1320641945,pg,51.57,16.01,Alto
2201,2012-01-07 22:39:22,1326004762,pg,51.57,16.86,Alto
2202,2012-03-16 01:47:52,1331887672,pg,51.45,19.9,Bajo
2203,2012-06-25 18:51:21,1340675481,pg,50.24,18.21,Bajo
2204,2012-07-14 19:10:51,1342318251,pg,50.24,19.95,Bajo
2205,2012-10-20 21:00:40,1350792040,pg,46.5,18.75,Bajo
2206,2013-02-06 08:34:42,1360168482,pg,49.65,17.18,Alto
2207,2013-04-25 02:44:06,1366883046,pg,49.65,17.5,Bajo
2208,2013-09-01 19:40:02,1378089602,pg,45.91,20.18,Bajo
2209,2011-08-19 18:00:47,1313802047,pgr,31.58,9.95,Bajo
2210,2013-06-26 01:48:56,1372236536,pgr,33.67,15.51,Bajo
2211,2004-05-22 13:54:26,1085259266,ph,0.406,23.84,Bajo
2212,2004-11-14 14:07:20,1100470040,ph,0.317,20.88,Alto
2213,2005-02-05 14:23:45,1107642225,ph,0.316,16.74,Alto
2214,2005-04-05 18:49:52,1112752192,ph,0.316,15.22,Alto
2215,2011-07-03 17:07:43,1309738063,ph,33.26,15.42,Alto
2216,2011-11-17 07:04:46,1321542286,ph,34.17,12.31,Alto
2217,2013-05-13 10:50:31,1368467431,ph,55.87,14.64,Alto
2218,2013-05-09 17:44:04,1368146644,pki,55.97,46.47,Alto
2219,2004-09-16 23:12:51,1095401571,pll,0.52,20.28,Bajo
2220,2004-11-26 13:51:32,1101505892,pll,0.52,23.34,Alto
2221,2005-01-19 10:07:37,1106158057,pll,0.532,23.21,Alto
2222,2005-03-09 20:00:19,1110427219,pll,0.531,21.98,Alto
2223,2005-04-04 22:27:11,1112678831,pll,0.531,21.76,Alto
2224,2013-04-25 02:16:56,1366881416,pll,41.67,13.14,Alto
2225,2011-11-28 11:20:08,1322508008,pm,486.02,15.13,Alto
2226,2012-03-04 01:58:36,1330855116,pm,51.9,17.43,Alto
2227,2012-05-19 10:36:18,1337448978,pm,290.46,16.73,Alto
2228,2005-02-20 13:39:05,1108935545,pnr,0.508,31.0,Bajo
2229,2005-03-06 23:41:49,1110181309,pnr,0.508,31.25,Bajo
2230,2011-11-17 09:12:27,1321549947,pnr,59.13,17.44,Bajo
2231,2004-07-17 18:53:56,1090115636,pnw,1.101,15.49,Bajo
2232,2004-09-10 13:01:57,1094846517,pnw,1.15,14.97,Alto
2233,2004-11-29 14:24:54,1101767094,pnw,1.106,17.61,Alto
2234,2004-09-07 03:17:44,1094552264,pom,2.012,14.73,Alto
2235,2004-10-26 09:34:13,1098808453,pom,2.012,14.79,Alto
2236,2005-02-12 03:37:44,1108208264,pom,1.726,20.79,Alto
2237,2005-05-11 00:22:35,1115796155,pom,1.729,14.77,Alto
2238,2011-05-09 06:48:37,1304948917,pom,110.46,137.68,Bajo
2239,2013-04-22 02:02:57,1366621377,pom,124.34,17.68,Bajo
2240,2005-03-06 08:14:08,1110125648,ppg,0.378,18.58,Alto
2241,2005-04-04 23:20:53,1112682053,ppg,0.378,17.93,Alto
2242,2011-04-27 03:19:06,1303899546,ppg,106.21,20.3,Alto
2243,2011-09-03 12:13:56,1315077236,ppg,86.85,11.61,Alto
2244,2012-01-08 04:23:21,1326025401,ppg,94.52,12.63,Alto
2245,2013-05-10 01:51:45,1368175905,ppg,67.47,7.0,Alto
2246,2004-11-26 05:54:03,1101477243,ppl,1.885,12.47,Bajo
2247,2005-03-26 15:21:20,1111875680,ppl,1.816,14.11,Alto
2248,2005-05-14 12:51:22,1116100282,ppl,1.782,15.0,Alto
2249,2011-06-08 01:44:12,1307522652,ppl,154.92,11.69,Bajo
2250,2011-11-13 09:58:14,1321207094,ppl,162.85,11.46,Bajo
2251,2012-01-14 07:58:09,1326556689,ppl,167.37,10.65,Bajo
2252,2013-04-25 08:12:56,1366902776,ppl,192.12,12.62,Bajo
2253,2005-03-18 05:17:27,1111148247,prgo,0.017,23.81,Bajo
2254,2013-05-11 11:15:30,1368296130,prgo,62.5,25.72,Alto
2255,2011-03-15 09:09:29,1300205369,pru,103.04,10.66,Alto
2256,2011-09-30 03:23:44,1317378224,pru,101.8,8.31,Alto
2257,2012-01-04 02:29:40,1325672980,pru,95.87,8.0,Bajo
2258,2012-04-30 04:54:53,1335786893,pru,96.91,8.51,Alto
2259,2012-08-19 03:19:51,1345371591,pru,100.36,7.58,Bajo
2260,2011-08-06 17:15:21,1312676121,psa,5.27,36.61,Alto
2261,2012-11-05 11:23:59,1352143439,psa,4.3,44.46,Alto
2262,2013-05-25 07:42:02,1369492922,psa,1.63,39.53,Alto
2263,2013-04-14 18:26:58,1365989218,psx,33.52,9.37,Bajo
2264,2013-04-25 02:25:59,1366881959,psx,33.52,9.55,Alto
2265,2011-04-06 01:42:08,1302079328,pwr,0.04,31.04,Alto
2266,2005-01-19 17:22:30,1106184150,px,0.857,20.83,Bajo
2267,2005-03-19 09:18:40,1111249120,px,0.977,22.77,Bajo
2268,2005-04-10 04:31:32,1113132692,px,0.977,23.02,Bajo
2269,2012-11-04 11:00:48,1352055648,px,108.3,19.55,Alto
2270,2013-04-22 02:13:48,1366622028,px,110.33,19.56,Alto
2271,2013-05-10 12:17:11,1368213431,px,127.95,20.65,Alto
2272,2004-08-03 22:54:06,1091598846,pxd,0.829,11.25,Bajo
2273,2004-12-09 10:00:59,1102615259,pxd,0.933,15.18,Bajo
2274,2012-06-14 20:35:11,1339731311,pxd,44.93,15.58,Alto
2275,2013-05-22 23:38:27,1369291107,pxd,41.61,239.62,Alto
2276,2004-07-02 17:30:05,1088814605,qcom,8.505,44.75,Alto
2277,2004-08-03 14:38:58,1091569138,qcom,8.813,36.69,Alto
2278,2004-10-20 14:32:10,1098307930,qcom,8.813,44.33,Bajo
2279,2005-01-25 01:55:58,1106646958,qcom,7.711,33.74,Bajo
2280,2005-02-07 10:28:57,1107800937,qcom,7.711,34.12,Bajo
2281,2011-11-03 17:00:58,1320364858,qcom,4.86,22.83,Bajo
2282,2011-12-02 19:28:15,1322882895,qcom,4.32,21.66,Bajo
2283,2012-07-20 09:11:08,1342800668,qcom,2.97,17.22,Bajo
2284,2012-09-19 13:24:55,1348086295,qcom,4.15,19.18,Bajo
2285,2012-10-25 15:11:14,1351203074,qcom,4.15,17.05,Bajo
2286,2013-02-08 12:15:56,1360354556,qcom,0.09,17.57,Bajo
2287,2013-04-22 02:19:50,1366622390,qcom,0.09,16.88,Bajo
2288,2013-05-07 11:34:33,1367951673,qcom,0.06,17.92,Bajo
2289,2005-01-31 19:16:56,1107227816,r,1.193,15.43,Bajo
2290,2005-02-06 18:26:45,1107743205,r,0.923,13.7,Bajo
2291,2005-03-20 04:50:25,1111319425,r,1.181,12.92,Bajo
2292,2005-04-15 00:30:56,1113550256,r,1.181,12.23,Bajo
2293,2013-04-22 08:27:16,1366644436,r,260.36,13.98,Bajo
2294,2013-05-07 09:24:20,1367943860,r,257.9,14.26,Bajo
2295,2011-07-14 14:03:21,1310677401,rai,62.33,15.83,Bajo
2296,2011-10-09 01:14:57,1318148097,rai,55.92,17.11,Bajo
2297,2011-12-24 04:04:02,1324728242,rai,54.69,18.38,Bajo
2298,2012-11-06 10:03:56,1352225036,rai,67.44,16.65,Bajo
